"ID";"Sex";"Age";"Periods";"k_11Tuberculosis_3";"k_12CerebrospinalInfection_4";"k_13ViralHepatitis_5";"k_14AIDS_6";"k_15OtherInfectAndParasiticDiseases_7";"k_61Meningitis_40";"TotalDiseasesOfTheRespiratorySystem_50";"k_81Influenza_51";"k_82Pneumonia_52";"TotalCongenitalAnomalies_72";"k_151OfTheNervousSystem_73";"k_152OfTheCirculatorySystem_74";"k_181ConfirmedCOVID19_94"
"4554";"4000   ";"71800";"1968JJ00";"       7";"       0";"       1";"";"       7";"       0";"     400";"     105";"     175";"       3";"       0";"       0";""
"4555";"4000   ";"71800";"1969JJ00";"       4";"       0";"       0";"";"      31";"       0";"     437";"      77";"     247";"       2";"       0";"       0";""
"4556";"4000   ";"71800";"1970JJ00";"       6";"       0";"       0";"";"      31";"       0";"     487";"      72";"     297";"       0";"       0";"       0";""
"4557";"4000   ";"71800";"1971JJ00";"       8";"       0";"       1";"";"      34";"       0";"     432";"      32";"     256";"       3";"       0";"       2";""
"4558";"4000   ";"71800";"1972JJ00";"       7";"       0";"       0";"";"      30";"       0";"     572";"      66";"     376";"       1";"       0";"       0";""
"4559";"4000   ";"71800";"1973JJ00";"       7";"       0";"       0";"";"      27";"       0";"     585";"      82";"     385";"       0";"       0";"       0";""
"4560";"4000   ";"71800";"1974JJ00";"      12";"       0";"       0";"";"      28";"       0";"     474";"      47";"     305";"       2";"       1";"       1";""
"4561";"4000   ";"71800";"1975JJ00";"       7";"       0";"       0";"";"      37";"       0";"     438";"      69";"     241";"       1";"       1";"       0";""
"4562";"4000   ";"71800";"1976JJ00";"       3";"       0";"       0";"";"      32";"       1";"     610";"     167";"     292";"       3";"       0";"       0";""
"4563";"4000   ";"71800";"1977JJ00";"       2";"       0";"       0";"";"      28";"       1";"     548";"      32";"     344";"       1";"       0";"       0";""
"4564";"4000   ";"71800";"1978JJ00";"       7";"       0";"       0";"";"      19";"       1";"     599";"      71";"     367";"       0";"       0";"       0";""
"4565";"4000   ";"71800";"1979JJ00";"       9";"       0";"       0";"       0";"      18";"       1";"     584";"      18";"     394";"       2";"       0";"       0";""
"4566";"4000   ";"71800";"1980JJ00";"       5";"       1";"       1";"       0";"      27";"       1";"     604";"      14";"     419";"       2";"       1";"       0";""
"4567";"4000   ";"71800";"1981JJ00";"       9";"       1";"       0";"       0";"      31";"       3";"     594";"       8";"     383";"       1";"       0";"       0";""
"4568";"4000   ";"71800";"1982JJ00";"      13";"       0";"       0";"       0";"      27";"       2";"     715";"      16";"     489";"       2";"       0";"       0";""
"4569";"4000   ";"71800";"1983JJ00";"       5";"       0";"       1";"       0";"      49";"       1";"     740";"      32";"     479";"       4";"       0";"       2";""
"4570";"4000   ";"71800";"1984JJ00";"       8";"       0";"       1";"       0";"      35";"       2";"     789";"      40";"     503";"       1";"       0";"       0";""
"4571";"4000   ";"71800";"1985JJ00";"       7";"       0";"       0";"       0";"      36";"       1";"     830";"      27";"     507";"       3";"       0";"       1";""
"4572";"4000   ";"71800";"1986JJ00";"       8";"       0";"       0";"       0";"      44";"       4";"     906";"      80";"     516";"       1";"       0";"       0";""
"4573";"4000   ";"71800";"1987JJ00";"      15";"       0";"       0";"       0";"      39";"       2";"     742";"      15";"     418";"       0";"       0";"       0";""
"4574";"4000   ";"71800";"1988JJ00";"      14";"       0";"       0";"       0";"      60";"       1";"     788";"      14";"     429";"       0";"       0";"       0";""
"4575";"4000   ";"71800";"1989JJ00";"       5";"       0";"       0";"       0";"      59";"       3";"    1018";"      82";"     517";"       1";"       0";"       1";""
"4576";"4000   ";"71800";"1990JJ00";"       5";"       1";"       0";"       0";"      78";"       0";"    1066";"      69";"     590";"       2";"       0";"       1";""
"4577";"4000   ";"71800";"1991JJ00";"      10";"       0";"       0";"       0";"      76";"       4";"    1058";"      28";"     629";"       1";"       0";"       1";""
"4578";"4000   ";"71800";"1992JJ00";"       8";"       0";"       0";"       0";"      70";"       3";"     944";"      27";"     570";"       0";"       0";"       0";""
"4579";"4000   ";"71800";"1993JJ00";"       7";"       0";"       0";"       0";"     105";"       0";"    1482";"     108";"     875";"       1";"       0";"       0";""
"4580";"4000   ";"71800";"1994JJ00";"      16";"       0";"       1";"       0";"      93";"       5";"    1189";"      19";"     773";"       1";"       0";"       0";""
"4581";"4000   ";"71800";"1995JJ00";"      12";"       0";"       0";"       0";"     124";"       5";"    1370";"      39";"     868";"       4";"       0";"       0";""
"4582";"4000   ";"71800";"1996JJ00";"       9";"       0";"       1";"       0";"     114";"       9";"    1460";"      52";"     943";"       1";"       0";"       0";""
"4583";"4000   ";"71800";"1997JJ00";"       5";"       1";"       1";"       0";"     132";"       6";"    1435";"      30";"     910";"       4";"       0";"       1";""
"4584";"4000   ";"71800";"1998JJ00";"       7";"       0";"       0";"       0";"     131";"       5";"    1573";"      50";"     989";"       2";"       0";"       1";""
"4585";"4000   ";"71800";"1999JJ00";"      10";"       0";"       0";"       0";"     145";"       1";"    1664";"      37";"    1066";"       2";"       0";"       1";""
"4586";"4000   ";"71800";"2000JJ00";"       4";"       1";"       0";"       0";"     162";"       5";"    1639";"      69";"    1029";"       0";"       0";"       0";""
"4587";"4000   ";"71800";"2001JJ00";"       3";"       0";"       0";"       0";"     168";"       6";"    1514";"       7";"     947";"       0";"       0";"       0";""
"4588";"4000   ";"71800";"2002JJ00";"       4";"       1";"       0";"       0";"     164";"       6";"    1462";"      23";"     820";"       1";"       0";"       0";""
"4589";"4000   ";"71800";"2003JJ00";"      12";"       0";"       0";"       0";"     197";"       6";"    1533";"      27";"     791";"       2";"       0";"       2";""
"4590";"4000   ";"71800";"2004JJ00";"       3";"       0";"       0";"       0";"     188";"       3";"    1377";"      31";"     736";"       5";"       0";"       2";""
"4591";"4000   ";"71800";"2005JJ00";"       4";"       0";"       2";"       0";"     190";"       6";"    1543";"      47";"     808";"       2";"       0";"       0";""
"4592";"4000   ";"71800";"2006JJ00";"       9";"       0";"       0";"       0";"     212";"       4";"    1515";"       9";"     800";"       3";"       1";"       1";""
"4593";"4000   ";"71800";"2007JJ00";"       8";"       0";"       1";"       0";"     212";"       4";"    1439";"      18";"     733";"       2";"       0";"       0";""
"4594";"4000   ";"71800";"2008JJ00";"       5";"       1";"       2";"       0";"     260";"       8";"    1552";"       5";"     764";"       2";"       0";"       0";""
"4595";"4000   ";"71800";"2009JJ00";"       6";"       0";"       1";"       0";"     260";"       9";"    1598";"      17";"     833";"       3";"       0";"       1";""
"4596";"4000   ";"71800";"2010JJ00";"       5";"       1";"       0";"       0";"     242";"       6";"    1470";"       3";"     724";"       3";"       0";"       1";""
"4597";"4000   ";"71800";"2011JJ00";"       3";"       0";"       0";"       0";"     266";"       8";"    1524";"       6";"     746";"       2";"       0";"       0";""
"4598";"4000   ";"71800";"2012JJ00";"       1";"       0";"       4";"       1";"     274";"       3";"    1571";"      26";"     759";"       2";"       0";"       1";""
"4599";"4000   ";"71800";"2013JJ00";"       1";"       0";"       1";"       0";"     399";"       2";"    1201";"      38";"     473";"       2";"       0";"       1";""
"4600";"4000   ";"71800";"2014JJ00";"       2";"       0";"       0";"       1";"     384";"       6";"    1045";"       5";"     422";"       3";"       0";"       1";""
"4601";"4000   ";"71800";"2015JJ00";"       7";"       0";"       0";"       0";"     406";"       1";"    1265";"      53";"     461";"       3";"       0";"       2";""
"4602";"4000   ";"71800";"2016JJ00";"       5";"       0";"       0";"       0";"     361";"       9";"    1156";"      31";"     399";"       1";"       0";"       0";""
"4603";"4000   ";"71800";"2017JJ00";"       2";"       0";"       1";"       0";"     417";"       0";"    1391";"      72";"     473";"       2";"       0";"       0";""
"4604";"4000   ";"71800";"2018JJ00";"       3";"       1";"       0";"       0";"     433";"       4";"    1565";"     167";"     493";"       3";"       0";"       0";""
"4605";"4000   ";"71800";"2019JJ00";"       0";"       0";"       0";"       0";"     393";"       5";"    1230";"      69";"     430";"       1";"       0";"       0";""
"4606";"4000   ";"71800";"2020JJ00";"       1";"       1";"       0";"       1";"     399";"       3";"     985";"      35";"     346";"       5";"       1";"       1";"    2013"
"4607";"4000   ";"71800";"2021JJ00";"       0";"       0";"       0";"       0";"     356";"       3";"     832";"       1";"     299";"       4";"       0";"       0";"    1938"
"4608";"4000   ";"71900";"1950JJ00";"       1";"       0";"       0";"";"       2";"       0";"      73";"      14";"      37";"       0";"       0";"       0";""
"4609";"4000   ";"71900";"1951JJ00";"       1";"       0";"       0";"";"       2";"       0";"     109";"      30";"      47";"       0";"       0";"       0";""
"4610";"4000   ";"71900";"1952JJ00";"       1";"       0";"       0";"";"       1";"       0";"     118";"      46";"      46";"       0";"       0";"       0";""
"4611";"4000   ";"71900";"1953JJ00";"       0";"       0";"       0";"";"       0";"       0";"     114";"      34";"      56";"       0";"       0";"       0";""
"4612";"4000   ";"71900";"1954JJ00";"       2";"       0";"       0";"";"       3";"       0";"      77";"       8";"      50";"       0";"       0";"       0";""
"4613";"4000   ";"71900";"1955JJ00";"       1";"       0";"       0";"";"       0";"       0";"     112";"      29";"      55";"       0";"       0";"       0";""
"4614";"4000   ";"71900";"1956JJ00";"       1";"       0";"       0";"";"       1";"       0";"     125";"      29";"      69";"       0";"       0";"       0";""
"4615";"4000   ";"71900";"1957JJ00";"       0";"       0";"       0";"";"       2";"       0";"     127";"      34";"      58";"       0";"       0";"       0";""
"4616";"4000   ";"71900";"1958JJ00";"       0";"       0";"       0";"";"       1";"       0";"     119";"      30";"      56";"       0";"       0";"       0";""
"4617";"4000   ";"71900";"1959JJ00";"       1";"       0";"       1";"";"       1";"       0";"     141";"      39";"      75";"       0";"       0";"       0";""
"4618";"4000   ";"71900";"1960JJ00";"       1";"       0";"       0";"";"       1";"       0";"     181";"      62";"      84";"       0";"       0";"       0";""
"4619";"4000   ";"71900";"1961JJ00";"       0";"       0";"       1";"";"       1";"       0";"      93";"       6";"      64";"       0";"       0";"       0";""
"4620";"4000   ";"71900";"1962JJ00";"       1";"       0";"       0";"";"       0";"       0";"     135";"      39";"      69";"       0";"       0";"       0";""
"4621";"4000   ";"71900";"1963JJ00";"       0";"       0";"       0";"";"       3";"       0";"     140";"      43";"      64";"       0";"       0";"       0";""
"4622";"4000   ";"71900";"1964JJ00";"       1";"       0";"       0";"";"       5";"       0";"     101";"      10";"      63";"       0";"       0";"       0";""
"4623";"4000   ";"71900";"1965JJ00";"       1";"       0";"       0";"";"       3";"       0";"     132";"      13";"      84";"       0";"       0";"       0";""
"4624";"4000   ";"71900";"1966JJ00";"       3";"       0";"       0";"";"       4";"       0";"     201";"      49";"      97";"       0";"       0";"       0";""
"4625";"4000   ";"71900";"1967JJ00";"       2";"       0";"       0";"";"       1";"       0";"     132";"      10";"      86";"       0";"       0";"       0";""
"4626";"4000   ";"71900";"1968JJ00";"       3";"       0";"       0";"";"       3";"       0";"     232";"      52";"     127";"       0";"       0";"       0";""
"4627";"4000   ";"71900";"1969JJ00";"       3";"       0";"       1";"";"      15";"       0";"     252";"      39";"     157";"       0";"       0";"       0";""
"4628";"4000   ";"71900";"1970JJ00";"       0";"       0";"       0";"";"      11";"       0";"     230";"      33";"     166";"       0";"       0";"       0";""
